JOB_ID,TITLE,DESCRIPTION,DISPLAY DATE,LINK,CITY,COUNTRY
1112508,Senior Video Editor \/ Animator,Work From Home OpportunityAbout Company,2020-12-07,https://www.rozee.pk/rapidtack-smc-private-limited-senior-video-editor-animator-islamabad-karachi-lahore-multan-rawalpindi-jobs-1112508.php,Multiple Cities,Pakistan
1112506,Senior Content Writer,Work From Home OpportunityAbout Company,2020-12-07,https://www.rozee.pk/rapidtack-smc-private-limited-senior-content-writer-islamabad-karachi-lahore-multan-rawalpindi-jobs-1112506.php,Multiple Cities,Pakistan
1112492,Website Designer \/ Developer,Web Design / Developer Responsibilities,2020-12-07,https://www.rozee.pk/magnus-communications-website-designer-developer-karachi-jobs-1112492.php,Karachi,Pakistan
1112483,Business Development \/ Sales Officer, Research to identify new markets and customer needsArrange business meetings with prospective clientsPromote the companyu2019s products/service..,2020-12-07,https://www.rozee.pk/creatic-solutions-business-development-sales-officer-karachi-jobs-1112483.php,Karachi,Pakistan
1112248,Customer Service Executive,We are hiring experienced Customer Service Executive for our telecom campaign (Spectrum & At&T).Requirement,2020-12-07,https://www.rozee.pk/international-business-call-center-customer-service-executive-karachi-jobs-1112248.php,Karachi,Pakistan
1112324,Accountant,,2020-12-07,https://www.rozee.pk/fitness-factory-accountant-karachi-jobs-1112324.php,Karachi,Pakistan
1112425,Social Media Marketer,We are looking for the services of the  Social Media MarketerExperienced candidates are encouraged to apply ,2020-12-06,https://www.rozee.pk/the-cart-art-social-media-marketer-karachi-jobs-1112425.php,Karachi,Pakistan
1112359,Call Center Agent,MA International is looking for talented Call Center Agents for their inbound Campaign.An ideal candidate would have good English fluency an..,2020-12-06,https://www.rozee.pk/ma-international-call-center-agent-karachi-jobs-1112359.php,Karachi,Pakistan
1112406,Business Development Officer,We are looking for the services of the Business Development OfficerExperienced candidates are encouraged to apply,2020-12-06,https://www.rozee.pk/allies-traderz-business-development-officer-karachi-jobs-1112406.php,Karachi,Pakistan
1112344,Officer - Finance \/ Accounts,Managing a companys accounts payable and receivable.Hands on computerized accounting.Experts in MS Excel.Bank Reconciliation.Knowledge of Fi..,2020-12-06,https://www.rozee.pk/jamiyat-punjabi-saudagran-e-delhi-jpsd-officer-finance-accounts-karachi-jobs-1112344.php,Karachi,Pakistan
1112435,Senior Business Development Executive,,2020-12-06,https://www.rozee.pk/ezone-business-private-limited-achasoda-senior-business-development-executive-karachi-jobs-1112435.php,Karachi,Pakistan
1112385,Telesales Representative,We are looking for a Telesales Representative,2020-12-05,https://www.rozee.pk/kbm-group-telesales-representative-islamabad-karachi-lahore-jobs-1112385.php,Multiple Cities,Pakistan
1112343,Digital Marketer,Posting & promoting Social Media and Online Ads.Development of brand awareness and online reputationBuild and manage paid advertising campai..,2020-12-05,https://www.rozee.pk/amis-house-of-grocery-and-chemist-digital-marketer-karachi-jobs-1112343.php,Karachi,Pakistan
1112368,Graphic Designer \/ Adobe Photoshop,,2020-12-05,https://www.rozee.pk/zrj-technologies-graphic-designer-adobe-photoshop-karachi-jobs-1112368.php,Karachi,Pakistan
1112350,IT Sales Representative,Candidate would be responsible for sales of digital services in western marketRecognize the needs of the consumer and provide detailed infor..,2020-12-05,https://www.rozee.pk/kahoodigitals-inc-it-sales-representative-karachi-jobs-1112350.php,Karachi,Pakistan
1112338,Social Media Expert,*Work from home*Reports To The Sales Director. Job OverviewManage all digital marketing platform campaigns in order to pull in more customer..,2020-12-05,https://www.rozee.pk/homestationsg-pte-ltd-social-media-expert-karachi-jobs-1112338.php,Karachi,Pakistan
1112334,System Support Executive,,2020-12-05,https://www.rozee.pk/aptech-pakistan-system-support-executive-karachi-jobs-1112334.php,Karachi,Pakistan
1112331,Admin Assistant,We are looking for the services of the Admin AssistantExperienced candidates are encouraged to apply,2020-12-05,https://www.rozee.pk/accrescent-engineers-pvt-ltd-admin-assistant-karachi-jobs-1112331.php,Karachi,Pakistan
1112325,React Native Developer,,2020-12-05,https://www.rozee.pk/kahoodigitals-inc-react-native-developer-karachi-jobs-1112325.php,Karachi,Pakistan
1112314,Graphic Designer,,2020-12-05,https://www.rozee.pk/diligent-house-graphic-designer-karachi-jobs-1112314.php,Karachi,Pakistan
1112298,Senior Content Writer,,2020-12-05,https://www.rozee.pk/rapidtack-smc-private-limited-senior-content-writer-islamabad-karachi-lahore-multan-rawalpindi-jobs-1112298.php,Multiple Cities,Pakistan
1112302,Senior Video Editor \/ Animator,Work From Home OpportunityAbout Company,2020-12-05,https://www.rozee.pk/rapidtack-smc-private-limited-senior-video-editor-animator-islamabad-karachi-lahore-multan-rawalpindi-jobs-1112302.php,Multiple Cities,Pakistan
1112287,Medical Information Officer,Nutrifactor is looking for services of a Medical Information Officer.1-2 years of experience required from well reputed Pharmaceutical / N..,2020-12-05,https://www.rozee.pk/nutrifactor-medical-information-officer-islamabad-faisalabad-karachi-lahore-multan-jobs-1112287.php,Multiple Cities,Pakistan
1112100,Android Application Developer,We are looking for Android Developers for onsite and remote work,2020-12-05,https://www.rozee.pk/the-tech-resources-android-application-developer-islamabad-karachi-lahore-multan-peshawar-quetta-rawalpindi-jobs-1112100.php,Multiple Cities,Pakistan
1112274,HR Executive,,2020-12-05,https://www.rozee.pk/job-solutions-pvt-ltd-hr-executive-karachi-jobs-1112274.php,Karachi,Pakistan
1112257,Graphic Designer \/  Animator,Required Female Graphic Designers/ Animator to join the team. Must have relevant degree or certifications.She will be responsible for,2020-12-05,https://www.rozee.pk/scientific-laboratory-supplies-graphic-designer-animator-karachi-jobs-1112257.php,Karachi,Pakistan
1112255,Telesales Representative (Remote work),Outbound Call Center Agents for Canadian CompanyThe Candidate Must have one years of Telesales Agent Experience In US Energy CampaignSalary,2020-12-05,https://www.rozee.pk/xerviceus-telesales-representative-remote-work-islamabad-faisalabad-karachi-lahore-multan-quetta-rawalpindi-bahawalpur-jobs-1112255.php,Multiple Cities,Pakistan
1112191,Digital Marketing Manager \/ SEO,,2020-12-05,https://www.rozee.pk/realtime-it-services-digital-marketing-manager-seo-karachi-jobs-1112191.php,Karachi,Pakistan
1112244,Lead PHP Developer,,2020-12-05,https://www.rozee.pk/novus-altair-lead-php-developer-karachi-jobs-1112244.php,Karachi,Pakistan
1111172,Project Manager (Remote),IdeasUnlimited is a global business support and solutions service provider.We are a US-based company and we are looking to hire a Project Ma..,2020-12-05,https://www.rozee.pk/ideasunlimited-llc-project-manager-remote-islamabad-hyderabad-karachi-lahore-multan-peshawar-rawalpindi-khyber-agency-jobs-1111172.php,Multiple Cities,Pakistan
1112188,Bidding Expert  \/ Social Media Marketer,Candidate Shall Be Expert in Getting Work from Freelance Platforms and Social MediaFreelance Proposals/Bidding ExpertSocial Media/ Lead Gene..,2020-12-04,https://www.rozee.pk/universal-era-multimedia-bidding-expert-social-media-marketer-karachi-jobs-1112188.php,Karachi,Pakistan
1111572,HR Coordinator \/ Manager,,2020-12-04,https://www.rozee.pk/pegasus-mortgage-lending-hr-coordinator-manager-islamabad-karachi-lahore-jobs-1111572.php,Multiple Cities,Pakistan
1112174,Junior\/Intermediate Java Developer,,2020-12-04,https://www.rozee.pk/contour-software-juniorintermediate-java-developer-jobs-1112174.php,Karachi,Pakistan
1107560,Senior Android Developer - Mobile,nExperience in Android mobile app developmentnExperience in various aspects of the mobile lifecycle including application development (appli..,2020-12-04,https://www.rozee.pk/eurosoft-tech-pvt-ltd-senior-android-developer-mobile-karachi-jobs-1107560.php,Karachi,Pakistan
1105304,Senior Android Developer - Mobile,Experience in Android mobile app developmentExperience in various aspects of the mobile lifecycle including application development (applica..,2020-12-04,https://www.rozee.pk/eurosoft-tech-pvt-ltd-senior-android-developer-mobile-karachi-jobs-1105304.php,Karachi,Pakistan
1112084,Marketing Manager,,2020-12-04,https://www.rozee.pk/bari-textile-mills-marketing-manager-karachi-jobs-1112084.php,Karachi,Pakistan
1112038,Graphic Designer \/ 2D Animator,We are looking for a Graphic Designer /Animator with great hands-on for design and exceptional command of Graphical ToolsJob Responsibility ..,2020-12-04,https://www.rozee.pk/digitalopment-graphic-designer-2d-animator-karachi-jobs-1112038.php,Karachi,Pakistan
1112027,Receptionist,We are looking for a Receptionist to manage our front desk on a daily basis and to perform a variety of administrative and clerical tasks.As..,2020-12-04,https://www.rozee.pk/hyperdata-computing-receptionist-karachi-jobs-1112027.php,Karachi,Pakistan
1112002,Frontend Developer,,2020-12-04,https://www.rozee.pk/contour-software-frontend-developer-jobs-1112002.php,Karachi,Pakistan
1111975,Purchaser,Research potential vendors.Compare and evaluate offers from suppliers.Negotiate contract terms of agreement and pricing.Track orders and ens..,2020-12-04,https://www.rozee.pk/pakson-international-plastic-industries-purchaser-karachi-jobs-1111975.php,Karachi,Pakistan
1111942,Lab Assistant,Bacheloru2019s Degree (16 year) after completion of Sixteen years of Education BS / B.E. in the relevant discipline (in all fields of Computer S..,2020-12-04,https://www.rozee.pk/newports-institute-lab-assistant-karachi-jobs-1111942.php,Karachi,Pakistan
1111945,Telesales Executive,A Reputable Dubai based company is hiring Tele Sales Executives in Consumer Department.Requirements,2020-12-04,https://www.rozee.pk/al-wafiq-global-telesales-executive-karachi-jobs-1111945.php,Karachi,Pakistan
1111940,Demonstrator - Software Engineering,Minimum Qualification,2020-12-04,https://www.rozee.pk/newports-institute-demonstrator-software-engineering-karachi-jobs-1111940.php,Karachi,Pakistan
1111939,Senior Software Engineer  - Angular,,2020-12-04,https://www.rozee.pk/datasoft-solutions-pvt-ltd-senior-software-engineer-angular-karachi-jobs-1111939.php,Karachi,Pakistan
1111801,Call Center Agent - DME,Apex Global is one of the best BPO companies to provide tailored services to its clients.We are experienced in providing round the clock ser..,2020-12-04,https://www.rozee.pk/apex-global-call-center-agent-dme-karachi-jobs-1111801.php,Karachi,Pakistan
1111848,Tele-Clinic Doctor,,2020-12-04,https://www.rozee.pk/humwell-pvt-ltd-tele-clinic-doctor-karachi-jobs-1111848.php,Karachi,Pakistan
1111914,Manager Business Development,,2020-12-04,https://www.rozee.pk/hrsi-manager-business-development-karachi-jobs-1111914.php,Karachi,Pakistan
1111886,2D Storyboard Artist \/ Animator,We are looking for the services of 2D Storyboard Artist / AnimatorFresh candidates are encouraged to apply.,2020-12-04,https://www.rozee.pk/the-creative-thought-2d-storyboard-artist-animator-karachi-jobs-1111886.php,Karachi,Pakistan
1111880,Software Developer,Technology should empower everyone to get a fair chance. Thatu2019s why we built Lamden.Lamden is an open source application development and dep..,2020-12-04,https://www.rozee.pk/lamden-srl-software-developer-islamabad-karachi-lahore-quetta-jobs-1111880.php,Multiple Cities,Pakistan
1111906,Senior Video Editor \/ Animator,Work From Home OpportunitynAbout Company,2020-12-04,https://www.rozee.pk/rapidtack-smc-private-limited-senior-video-editor-animator-islamabadkarachilahorerawalpindimultan-jobs-1111906.php,Multiple Cities,Pakistan
1111898,Senior Mechatronics \/ Design Engineer,About CompanynnRapidTack is a Research and Development (R&D) organization that deals with product research and development in the field of R..,2020-12-04,https://www.rozee.pk/rapidtack-smc-private-limited-senior-mechatronics-design-engineer-islamabadkarachilahore-jobs-1111898.php,Multiple Cities,Pakistan
1111900,Principal Software Engineer,Are you the best software architect in your company? Can you identify patterns in complex systems and see ways to make them 10x simpler? Do ..,2020-12-04,https://www.rozee.pk/rapidtack-smc-private-limited-principal-software-engineer-islamabad-karachi-lahore-jobs-1111900.php,Multiple Cities,Pakistan
1111895,Senior Dot Net Developer,,2020-12-04,https://www.rozee.pk/gfk-etilize-senior-dot-net-developer-islamabad-karachi-lahore-jobs-1111895.php,Multiple Cities,Pakistan
1111893,Senior Relationship Officer - Auto Finance,Identify business opportunities by evaluating  catchment area. Develop new business prospects through companies and DealersRegularly visit a..,2020-12-04,https://www.rozee.pk/bankislami-pakistan-limited-senior-relationship-officer-auto-finance-islamabad-karachi-lahore-jobs-1111893.php,Multiple Cities,Pakistan
1111892,Technical Business Analyst,,2020-12-04,https://www.rozee.pk/gfk-etilize-technical-business-analyst-karachilahoreislamabadrawalpindi-jobs-1111892.php,Multiple Cities,Pakistan
1111891,Officer Internal Audit,Work with team for timely completion of assignment as per approved plan.Understand the auditee procedures and walk-through to identify proce..,2020-12-04,https://www.rozee.pk/bankislami-pakistan-limited-officer-internal-audit-karachi-jobs-1111891.php,Karachi,Pakistan
1111889,Officer Compliance,Review/Investigate/Analyze alerts assigned by manager generated either through En-profiling on daily basis &/or through any particular Syste..,2020-12-04,https://www.rozee.pk/bankislami-pakistan-limited-officer-compliance-karachi-jobs-1111889.php,Karachi,Pakistan
1111396,Business Development Executive,,2020-12-04,https://www.rozee.pk/hg-markets-business-development-executive-karachi-jobs-1111396.php,Karachi,Pakistan
1111876,eCommerce (Amazon) Account Manager,,2020-12-04,https://www.rozee.pk/gvg-global-group-ecommerce-amazon-account-manager-islamabad-karachi-lahore-jobs-1111876.php,Multiple Cities,Pakistan
1111860,IT HelpDesk Officer,We are looking to hire IT Helpdesk Officer for our Karachi Office.The candidate will be assisting the existing IT/Network Operations team to..,2020-12-04,https://www.rozee.pk/travelino-private-limited-it-helpdesk-officer-karachi-jobs-1111860.php,Karachi,Pakistan
1111866,Online Tutor - O \/ A Level,,2020-12-04,https://www.rozee.pk/online-tutor-o-a-level-islamabad-karachi-lahore-multan-jobs-1111866.php,Multiple Cities,Pakistan
1111858,Contracts Processing Manager,,2020-12-03,https://www.rozee.pk/contour-software-contracts-processing-manager-jobs-1111858.php,Karachi,Pakistan
1111847,Customer Services Representative,,2020-12-03,https://www.rozee.pk/humwell-pvt-ltd-customer-services-representative-karachi-jobs-1111847.php,Karachi,Pakistan
1111806,Accountant,Preparation of Sales Tax Return data on monthly basis Preparing different reports for management.Data preparation/feeding Withholding statem..,2020-12-03,https://www.rozee.pk/freshka-foods-accountant-karachi-jobs-1111806.php,Karachi,Pakistan
1111842,Technical Sales Account Manager,,2020-12-03,https://www.rozee.pk/stonefly-inc-technical-sales-account-manager-islamabadkarachilahorerawalpindimultanpeshawar-jobs-1111842.php,Multiple Cities,Pakistan
1111832,HR Manager,About the candidate,2020-12-03,https://www.rozee.pk/stonefly-inc-hr-manager-islamabad-karachi-lahore-multan-peshawar-rawalpindi-jobs-1111832.php,Multiple Cities,Pakistan
1111830,Software Engineer (Java),,2020-12-03,https://www.rozee.pk/cooperative-computing-software-engineer-java-karachi-jobs-1111830.php,Karachi,Pakistan
1111820,Software Engineer (Nodejs),We are growing at a rapid rate and looking to expand our team to meet this growth.We look for people who are eager to stay up-to-date on the..,2020-12-03,https://www.rozee.pk/cooperative-computing-software-engineer-nodejs-karachi-jobs-1111820.php,Karachi,Pakistan
1111816,Software Engineer (PHP),Cooperative Computing is seeking a thoroughly professional Software Engineers (PHP) with good English communication skills and a proven trac..,2020-12-03,https://www.rozee.pk/cooperative-computing-software-engineer-php-karachi-jobs-1111816.php,Karachi,Pakistan
1111243,Web Developer,1,2020-12-03,https://www.rozee.pk/sabaha-software-pvt-ltd-web-developer-islamabad-karachi-lahore-jobs-1111243.php,Multiple Cities,Pakistan
1110906,Customer Service Representative - Inbound,,2020-12-03,https://www.rozee.pk/skytech-communicatiom-customer-service-representative-inbound-karachi-jobs-1110906.php,Karachi,Pakistan
1111412,Principal Software Engineer,Are you the best software architect in your company? Can you identify patterns in complex systems and see ways to make them 10x simpler? Do ..,2020-12-03,https://www.rozee.pk/rapidtack-smc-private-limited-principal-software-engineer-islamabad-karachi-lahore-jobs-1111412.php,Multiple Cities,Pakistan
1111607,PPC Specialist,Main duties and responsibilities include but not limited to the following;Create and plan a variety of PPC campaigns across a range of digit..,2020-12-03,https://www.rozee.pk/appedology-private-limited-ppc-specialist-karachi-jobs-1111607.php,Karachi,Pakistan
1111627,Web \/ Graphic Designer,Appedology is looking for a UI/UX Designer with excellent creative skills to join our team.nUX experience will be considered a plus point.nL..,2020-12-03,https://www.rozee.pk/appedology-private-limited-web-graphic-designer-karachi-jobs-1111627.php,Karachi,Pakistan
1111728,Sales \/ Marketing Executive,We require experienced Sales and Marketing Executive for Home Furnishing Office in Karachi. Candidates with good communication skills and ho..,2020-12-03,https://www.rozee.pk/furnishing-fabrics-sales-marketing-executive-karachi-jobs-1111728.php,Karachi,Pakistan
1111730,Social Media Marketing Expert,,2020-12-03,https://www.rozee.pk/i-planet-bpo-social-media-marketing-expert-karachi-jobs-1111730.php,Karachi,Pakistan
1111729,Network Engineer,,2020-12-03,https://www.rozee.pk/adamjee-life-assurance-network-engineer-karachi-jobs-1111729.php,Karachi,Pakistan
1111596,Shift Engineer (Injection Molding),Prepare production/ hourly report on prescribed formats and make entries in log book also.Update and maintain visual raw material board/reco..,2020-12-03,https://www.rozee.pk/plastech-autosafe-shift-engineer-injection-molding-karachi-jobs-1111596.php,Karachi,Pakistan
1111381,Regional Sales Manager (Modern Trade), Take responsibility the business in Modern trade channel for both local & international chains;Negotiate the business contract with Superma..,2020-12-03,https://www.rozee.pk/parley-cosmetic-lahore-regional-sales-manager-modern-trade-faisalabad-karachi-lahore-peshawar-rawalpindi-jobs-1111381.php,Multiple Cities,Pakistan
1111028,Finance Manager,,2020-12-03,https://www.rozee.pk/elahi-group-of-companies-finance-manager-karachi-jobs-1111028.php,Karachi,Pakistan
1111068,Real Estate Sales Officer,,2020-12-03,https://www.rozee.pk/elahi-group-of-companies-real-estate-sales-officer-karachi-jobs-1111068.php,Karachi,Pakistan
1111699,Senior Network Architect,,2020-12-03,https://www.rozee.pk/winston-marriot-ltd-senior-network-architect-islamabad-karachi-lahore-multan-peshawar-rawalpindi-jobs-1111699.php,Multiple Cities,Pakistan
1111700,Support Engineer,Providing extensive and effective front desk support for all IT related issuesDeploying IT Equipment for the New Users before their Joining ..,2020-12-03,https://www.rozee.pk/adamjee-life-assurance-support-engineer-karachi-jobs-1111700.php,Karachi,Pakistan
1111686,Sales \/ Marketing Executive,u2022 Developing new business through networking and cold callingu2022 Arranging business meetings and following up leadsu2022 Understanding customersu2019 ..,2020-12-03,https://www.rozee.pk/icl-international-pvt-ltd-sales-marketing-executive-karachi-jobs-1111686.php,Karachi,Pakistan
1111658,Creative Content Writer,,2020-12-03,https://www.rozee.pk/star-impex-digital-creative-content-writer-karachi-jobs-1111658.php,Karachi,Pakistan
1111660,Call Center Executive,Making outbound calls.Other duties as assignedManagement and resolution of customer complaintsSell products and place customer orders in the..,2020-12-03,https://www.rozee.pk/choice-trade-call-center-executive-karachi-jobs-1111660.php,Karachi,Pakistan
1111667,Senior Mechatronics Design Engineer,About CompanyRapidTack is a Research and Development (R&D) organization that deals with product research and development in the field of Rob..,2020-12-03,https://www.rozee.pk/rapidtack-smc-private-limited-senior-mechatronics-design-engineer-islamabad-karachi-lahore-jobs-1111667.php,Multiple Cities,Pakistan
1111637,Front End Developer,You will be joining our development team for taking responsibility of a number of internal projects including developing and implementing ne..,2020-12-03,https://www.rozee.pk/cloud-innovators-solutions-front-end-developer-karachi-jobs-1111637.php,Karachi,Pakistan
1111633,Creative Content Writer,,2020-12-03,https://www.rozee.pk/cloud-innovators-solutions-creative-content-writer-karachi-jobs-1111633.php,Karachi,Pakistan
1111052,Sr. Manager \/ Manager Accounts - Finance,u2022 Develop and manage annual and multi-year budgets that are adequate for the organizationu2019s needs including preparation of periodic budget f..,2020-12-03,https://www.rozee.pk/acme-mills-pvt-ltd-sr-manager-manager-accounts-finance-karachi-jobs-1111052.php,Karachi,Pakistan
1111622,Receptionist,We are looking for the services of the ReceptionistExperienced candidates are encouraged to apply,2020-12-03,https://www.rozee.pk/masterkey-solutions-llc-receptionist-islamabad-karachi-jobs-1111622.php,Multiple Cities,Pakistan
1111576,Jr. Digital Marketing Manager(Work from home),Junior Digital Marketing Manager WFHWe are looking to place you as a digital marketing manager with amazing digital marketing agencies/ smal..,2020-12-03,https://www.rozee.pk/cybervision-jr-digital-marketing-managerwork-from-home-islamabad-karachi-lahore-jobs-1111576.php,Multiple Cities,Pakistan
1111577,Jr. Sales \/ Digital Marketing Executive (Work from home),Digital Marketing Agency Junior Sales Executive WFHnWe are looking to place you as a sales closer with an amazing digital marketing agency/ ..,2020-12-03,https://www.rozee.pk/cybervision-jr-sales-digital-marketing-executive-work-from-home-islamabad-karachi-lahore-jobs-1111577.php,Multiple Cities,Pakistan
1111573,Jr. Account Manager - Digital Marketing (Work from home),Junior Digital Marketing Agency Account Manager WFHWe are looking to place you as an Account Manager with amazing digital marketing agency /..,2020-12-03,https://www.rozee.pk/cybervision-jr-account-manager-digital-marketing-work-from-home-islamabad-karachi-lahore-jobs-1111573.php,Multiple Cities,Pakistan
1111600,Shift Engineer,A.    Production,2020-12-03,https://www.rozee.pk/house-of-habib-shift-engineer-karachi-jobs-1111600.php,Karachi,Pakistan
1111594,Senior ASP.NET Core Web Developer,,2020-12-03,https://www.rozee.pk/cssolutions-senior-aspnet-core-web-developer-karachi-jobs-1111594.php,Karachi,Pakistan
1111589,Lead Generation Specialist,Apply,2020-12-03,https://www.rozee.pk/volkcomm-group-private-limited-lead-generation-specialist-karachi-jobs-1111589.php,Karachi,Pakistan
1111586,Growth \/ Digital Marketing Analyst (Remote work ),Digital Marketing Analyst Responsibilities Lead the Vendor and customer acquisition by leveraging diital marketing strategies.Shape our digi..,2020-12-03,https://www.rozee.pk/xerviceus-growth-digital-marketing-analyst-remote-work-islamabad-karachi-lahore-jobs-1111586.php,Multiple Cities,Pakistan
1111540,2D \/ 3D Animator,,2020-12-03,https://www.rozee.pk/burhan3d-2d-3d-animator-karachi-jobs-1111540.php,Karachi,Pakistan
1111536,Content Writer,Right Placements is looking for a Female Content Writer for their Karachi based client.Must be able to write content for US based clients..h..,2020-12-03,https://www.rozee.pk/right-placements-content-writer-karachi-jobs-1111536.php,Karachi,Pakistan
1111505,Data Entry Operator,We are looking for the services of Data Entry OperatorExperienced candidates are encouraged to apply.,2020-12-03,https://www.rozee.pk/289solutions-data-entry-operator-islamabad-karachi-lahore-rawalpindi-adda-jahan-khan-jhang-jhatta-bhutta-okara-jobs-1111505.php,Multiple Cities,Pakistan
1111350,Cold Caller - Sales Associate,We are looking for young & enthusiastic individuals as Sales Associate to sell our products/services to prospective customers.Job Responsibi..,2020-12-03,https://www.rozee.pk/zaphyre-cold-caller-sales-associate-karachi-jobs-1111350.php,Karachi,Pakistan
1111588,Full Stack Web Developer,,2020-12-03,https://www.rozee.pk/volkcomm-group-private-limited-full-stack-web-developer-karachi-jobs-1111588.php,Karachi,Pakistan
1111580,Academic Writing Executive,,2020-12-03,https://www.rozee.pk/tuition-mania-academic-writing-executive-islamabad-karachi-lahore-multan-quetta-jobs-1111580.php,Multiple Cities,Pakistan
1111578,Virtual Recruiter,Virtual Recruiter for Car dealership chain in USA and Canada Work from Home oppertunityPlacing Ads for Posts for Hgreg.com for Sales/ Financ..,2020-12-03,https://www.rozee.pk/cybervision-virtual-recruiter-islamabad-karachi-lahore-jobs-1111578.php,Multiple Cities,Pakistan
1111480,Sales Coordinator,We are looking to hire sales coordinators having minimum 2 years experience in industrial products.This is a office based job.Responsibiliti..,2020-12-03,https://www.rozee.pk/hydroplast-private-limited-sales-coordinator-karachi-jobs-1111480.php,Karachi,Pakistan
1110424,Online Bidder \/ Account Manager - International Sales,GEEKS ROOT a SFT Ventures Subsidiary is looking for Online Bidders | Account Managers | International Sales agent (Fresh graduates are encou..,2020-12-02,https://www.rozee.pk/sft-ventures-online-bidder-account-manager-international-sales-karachi-jobs-1110424.php,Karachi,Pakistan
1111544,SQA Analyst,,2020-12-02,https://www.rozee.pk/contour-software-sqa-analyst-jobs-1111544.php,Karachi,Pakistan
1111539,Citrix Engineer,,2020-12-02,https://www.rozee.pk/dincloud-pakistan-private-limited-citrix-engineer-islamabad-karachi-lahore-jobs-1111539.php,Multiple Cities,Pakistan
1111532,Dot Net Developer,We require competent and highly motivated Software Developer with sound knowledge of .Net development tools and Databases.Developers should ..,2020-12-02,https://www.rozee.pk/techvolte-dot-net-developer-karachi-jobs-1111532.php,Karachi,Pakistan
1111542,Application Support Analyst (.Net),The Division,2020-12-02,https://www.rozee.pk/contour-software-application-support-analyst-net-jobs-1111542.php,Karachi,Pakistan
1111519,Dot Net Core Developer,We are looking for u201cDot Net Core Developeru201d with 3+ years of relevant experience. Angular JS / React JS Experience will be a plus.Job Shift,2020-12-02,https://www.rozee.pk/itsolution24x7-dot-net-core-developer-karachi-jobs-1111519.php,Karachi,Pakistan
1111124,Senior Software Engineer ( C++ C# ),Strong proficiency in MS Visual Studio CPLUSPLUS / Cplusplus OR MS Visual Studio C# Server Side ProgrammingSound Knowledge of OOP and Design..,2020-12-02,https://www.rozee.pk/avanza-solutions-senior-software-engineer-c-c-islamabad-karachi-lahore-rawalpindi-jobs-1111124.php,Multiple Cities,Pakistan
1111464,SEO Executive,Zagop Inc. is looking for creative SEO expert & Content writerMust have,2020-12-02,https://www.rozee.pk/zagop-incorporation-seo-executive-karachi-jobs-1111464.php,Karachi,Pakistan
1111295,Wordpress HTML JavaScript Developer,,2020-12-02,https://www.rozee.pk/omni-app-solutions-wordpress-html-javascript-developer-islamabad-faisalabad-karachi-lahore-rawalpindi-yazman-mandi-zahir-pir-ziarat-jobs-1111295.php,Multiple Cities,Pakistan
1111451,Data Entry Operator,We are looking for the services of the Data Entry OperatorExperienced candidates are encouraged to apply.,2020-12-02,https://www.rozee.pk/transsion-tecno-electronics-pvt-ltd-data-entry-operator-karachi-jobs-1111451.php,Karachi,Pakistan
1111452,Senior ASP.NET MVC Developer \/ Team Lead,,2020-12-02,https://www.rozee.pk/matech-co-senior-aspnet-mvc-developer-team-lead-karachi-jobs-1111452.php,Karachi,Pakistan
1111436,Fashion Designer,An opportunity has become available at skyline group for a talented and enthusiastic fashion designer.The primary function of this role is t..,2020-12-02,https://www.rozee.pk/skyline-group-of-companies-fashion-designer-islamabad-faisalabad-karachi-lahore-peshawar-sialkot-jobs-1111436.php,Multiple Cities,Pakistan
1111427,Tax Associate,Preparation & E-filing of Withholding Tax Statements & reconciliations of Tax records with accounting records.Ensuring timely deposit of Wit..,2020-12-02,https://www.rozee.pk/foundation-public-school-head-start-school-system-tax-associate-karachi-jobs-1111427.php,Karachi,Pakistan
1111413,Graphics Designer,We are looking for a highly motivated and skilled graphic designer to join our team.Theloudprints.com is a startup B2C online print shop spe..,2020-12-02,https://www.rozee.pk/the-loud-prints-graphics-designer-karachi-jobs-1111413.php,Karachi,Pakistan
1111379,Assistant Professor - Software Engineering,Minimum Qualification,2020-12-02,https://www.rozee.pk/newports-institute-assistant-professor-software-engineering-karachi-jobs-1111379.php,Karachi,Pakistan
1111374,Associate Professor - Software Engineering,Minimum Qualification,2020-12-02,https://www.rozee.pk/newports-institute-associate-professor-software-engineering-karachi-jobs-1111374.php,Karachi,Pakistan
1111391,Lecturer - Software Engineering,Minimum Qualification,2020-12-02,https://www.rozee.pk/newports-institute-lecturer-software-engineering-karachi-jobs-1111391.php,Karachi,Pakistan
1111297,Executive Assistant,We are looking for the services of Executive AssistantExperienced candidates are encouraged to apply.,2020-12-02,https://www.rozee.pk/pelle-classics-executive-assistant-karachi-jobs-1111297.php,Karachi,Pakistan
1111376,Civil Supervisor,We are looking for the services of Civil SupervisorExperienced candidates are encouraged to apply.,2020-12-02,https://www.rozee.pk/3g-builders-developers-civil-supervisor-karachi-jobs-1111376.php,Karachi,Pakistan
1111266,Sales Officer,We are looking for the services of Sales OfficerFresh candidates are encouraged to apply.,2020-12-02,https://www.rozee.pk/mz-apparel-sales-officer-karachi-jobs-1111266.php,Karachi,Pakistan
1110937,Business Development Executive - Trade,,2020-12-02,https://www.rozee.pk/fast-cables-limited-business-development-executive-trade-karachi-jobs-1110937.php,Karachi,Pakistan
1111380,Quality Assurance Officer,,2020-12-02,https://www.rozee.pk/i-planet-bpo-quality-assurance-officer-karachi-jobs-1111380.php,Karachi,Pakistan
